Id,X,Y,Signal,Bincode
3127,582,113,74,501.0
3128,582,128,70,501.0
3129,583,-167,74,501.0
3130,583,-165,74,501.0
3131,583,-142,70,501.0
3132,583,-141,70,501.0
3133,583,-140,70,501.0
3134,583,-109,74,501.0
3135,583,-97,74,501.0
3136,583,-87,116,502.0
3137,583,108,74,501.0
3138,583,112,74,501.0
3139,584,-164,74,501.0
3140,584,-109,74,501.0
3141,584,54,83,501.0
3142,584,110,179,503.0
3143,585,-169,74,501.0
3144,585,-163,74,501.0
3145,585,-150,243,504.0
3146,585,-109,74,501.0
3147,585,-83,20,500.0
3148,585,-82,20,500.0
3149,585,-81,20,500.0
3150,585,-37,83,501.0
3151,585,109,179,503.0
3152,585,110,179,503.0
3153,585,111,179,503.0
3154,586,-112,74,501.0
3155,586,-111,74,501.0
3156,586,-110,74,501.0
3157,586,-108,74,501.0
3158,586,-107,74,501.0
3159,586,-106,74,501.0
3160,586,22,74,501.0
3161,586,26,20,500.0
3162,586,27,20,500.0
3163,586,30,20,500.0
3164,586,31,20,500.0
3165,586,32,20,500.0
3166,586,49,116,502.0
3167,586,110,179,503.0
3168,587,-109,74,501.0
3169,587,108,74,501.0
3170,587,112,74,501.0
3171,588,-109,74,501.0
3172,588,-100,20,500.0
3173,588,-72,83,501.0
3174,588,-71,83,501.0
3175,588,-70,83,501.0
3176,588,-69,83,501.0
3177,588,37,74,501.0
3178,588,43,74,501.0
3179,588,50,116,502.0
3180,588,107,74,501.0
3181,588,113,74,501.0
3182,589,-109,74,501.0
3183,589,-72,83,501.0
3184,589,38,74,501.0
3185,589,49,116,502.0
3186,590,-72,83,501.0
3187,590,18,50,500.0
3188,590,40,179,503.0
3189,590,51,116,502.0
3190,590,62,70,501.0
3191,591,-26,83,501.0
3192,591,19,243,504.0
3193,591,20,243,504.0
3194,591,39,179,503.0
3195,591,40,179,503.0
3196,591,41,179,503.0
3197,592,-38,243,504.0
3198,592,-30,243,504.0
3199,592,-26,83,501.0
3200,592,19,243,504.0
3201,592,20,50,500.0
3202,592,40,179,503.0
3203,593,-26,83,501.0
3204,593,38,74,501.0
3205,593,42,74,501.0
3206,594,-80,243,504.0
3207,594,-26,83,501.0
3208,594,22,50,500.0
3209,594,37,74,501.0
3210,594,43,74,501.0
3211,594,118,116,502.0
3212,595,-96,70,501.0
3213,595,-95,70,501.0
3214,595,-94,70,501.0
3215,595,-87,243,504.0
3216,595,-86,243,504.0
3217,595,-82,243,504.0
3218,595,-81,243,504.0
3219,595,49,74,501.0
3220,596,-154,50,500.0
3221,596,-146,50,500.0
3222,596,-96,70,501.0
3223,596,-87,243,504.0
3224,596,-86,243,504.0
3225,596,-82,243,504.0
3226,596,-81,243,504.0
3227,596,-49,206,504.0
3228,596,-48,206,504.0
3229,596,-36,20,500.0
3230,596,19,243,504.0
3231,596,20,50,500.0
3232,596,49,74,501.0
3233,596,117,74,501.0
3234,597,-153,243,504.0
3235,597,-152,243,504.0
3236,597,-148,243,504.0
3237,597,-147,243,504.0
3238,597,-111,116,502.0
3239,597,-97,70,501.0
3240,597,-96,70,501.0
3241,597,-48,206,504.0
3242,597,19,243,504.0
3243,597,20,243,504.0
3244,597,49,74,501.0
3245,597,106,83,501.0
3246,597,116,74,501.0
3247,598,-153,243,504.0
3248,598,-152,50,500.0
3249,598,-148,50,500.0
3250,598,-147,243,504.0
3251,598,-134,116,502.0
3252,598,-112,116,502.0
3253,598,-111,116,502.0
3254,598,-110,116,502.0
3255,598,-84,243,504.0
3256,598,-55,100,502.0
3257,598,-48,206,504.0
3258,598,24,50,500.0
3259,598,50,74,501.0
3260,598,52,74,501.0
3261,598,106,83,501.0
3262,599,-134,116,502.0
3263,599,-111,116,502.0
3264,599,-65,50,500.0
3265,599,-64,90,501.0
3266,599,-56,100,502.0
3267,599,-36,20,500.0
3268,599,37,243,504.0
3269,599,41,243,504.0
3270,599,49,74,501.0
3271,599,106,83,501.0
3272,600,-150,50,500.0
3273,600,-109,74,501.0
3274,600,-87,243,504.0
3275,600,-86,243,504.0
3276,600,-82,243,504.0
3277,600,-81,243,504.0
3278,600,-50,206,504.0
3279,600,-36,20,500.0
3280,600,37,50,500.0
3281,600,41,50,500.0
3282,600,49,74,501.0
3283,600,69,100,502.0
3284,600,105,83,501.0
3285,600,106,83,501.0
3286,601,-136,116,502.0
3287,601,-134,116,502.0
3288,601,-133,116,502.0
3289,601,-108,74,501.0
3290,601,-87,243,504.0
3291,601,-86,243,504.0
3292,601,-82,243,504.0
3293,601,-81,243,504.0
3294,601,-71,50,500.0
3295,601,-36,20,500.0
3296,601,49,74,501.0
3297,601,68,100,502.0
3298,601,285,116,502.0
3299,602,-100,74,501.0
3300,602,-94,74,501.0
3301,602,-88,243,504.0
3302,602,-80,243,504.0
3303,602,39,50,500.0
3304,602,67,100,502.0
3305,603,-136,116,502.0
3306,603,-63,243,504.0
3307,603,-55,243,504.0
3308,603,25,20,500.0
3309,603,66,100,502.0
3310,604,-154,50,500.0
3311,604,-136,116,502.0
3312,604,-62,243,504.0
3313,604,-61,243,504.0
3314,604,-57,243,504.0
3315,604,-56,243,504.0
3316,604,-51,206,504.0
3317,604,25,20,500.0
3318,604,37,50,500.0
3319,604,41,50,500.0
3320,604,103,206,504.0
3321,604,123,116,502.0
3322,604,285,116,502.0
3323,605,-62,243,504.0
3324,605,-61,243,504.0
3325,605,-57,243,504.0
3326,605,-56,243,504.0
3327,605,-50,206,504.0
3328,605,-47,206,504.0
3329,605,37,243,504.0
3330,605,41,243,504.0
3331,606,-149,74,501.0
3332,606,-143,74,501.0
3333,606,-36,243,504.0
3334,606,-35,243,504.0
3335,606,43,50,500.0
3336,606,101,206,504.0
3337,607,-148,74,501.0
3338,607,-144,74,501.0
3339,607,-59,243,504.0
3340,607,123,116,502.0
3341,608,-147,74,501.0
3342,608,-145,74,501.0
3343,608,-80,70,501.0
3344,608,-79,70,501.0
3345,608,-78,70,501.0
3346,608,-77,70,501.0
3347,608,-74,70,501.0
3348,608,-73,70,501.0
3349,608,99,206,504.0
3350,608,109,70,501.0
3351,608,110,70,501.0
3352,608,111,70,501.0
3353,608,112,70,501.0
3354,608,115,70,501.0
3355,608,116,70,501.0
3356,609,-62,243,504.0
3357,609,-61,243,504.0
3358,609,-57,243,504.0
3359,609,-56,243,504.0
3360,609,-51,74,501.0
3361,609,-45,74,501.0
3362,610,-159,74,501.0
3363,610,-147,74,501.0
3364,610,-145,74,501.0
3365,610,-62,243,504.0
3366,610,-61,243,504.0
3367,610,-57,243,504.0
3368,610,-56,243,504.0
3369,610,-50,74,501.0
3370,610,-46,74,501.0
3371,611,-158,74,501.0
3372,611,-154,74,501.0
3373,611,-148,74,501.0
3374,611,-144,74,501.0
3375,611,-70,74,501.0
3376,611,-63,243,504.0
3377,611,-55,243,504.0
3378,611,-48,179,503.0
3379,612,-156,116,502.0
3380,612,-149,74,501.0
3381,612,-143,74,501.0
3382,612,-137,70,501.0
3383,612,-136,70,501.0
3384,612,-69,74,501.0
3385,612,-49,179,503.0
3386,612,-48,179,503.0
3387,612,-47,179,503.0
3388,613,-157,116,502.0
3389,613,-156,116,502.0
3390,613,-155,116,502.0
3391,613,-137,70,501.0
3392,614,-156,116,502.0
3393,614,-137,70,501.0
3394,614,-124,70,501.0
3395,614,-123,70,501.0
3396,614,-122,70,501.0
3397,614,-121,70,501.0
3398,614,-84,166,503.0
3399,614,-69,74,501.0
3400,615,-158,74,501.0
3401,615,-121,70,501.0
3402,615,-70,74,501.0
3403,615,112,206,504.0
3404,616,-171,74,501.0
3405,616,-159,74,501.0
3406,616,-121,70,501.0
3407,616,-71,74,501.0
3408,616,-60,20,500.0
3409,616,112,206,504.0
3410,617,-171,74,501.0
3411,618,-172,74,501.0
3412,618,-170,74,501.0
3413,618,-169,74,501.0
3414,618,-168,74,501.0
3415,618,101,166,503.0
3416,618,104,70,501.0
3417,618,111,206,504.0
3418,618,112,206,504.0
3419,618,114,206,504.0
3420,619,-171,74,501.0
3421,619,104,70,501.0
3422,619,105,70,501.0
3423,619,106,70,501.0
3424,620,-171,74,501.0
3425,620,-132,20,500.0
3426,620,-131,20,500.0
3427,620,-130,20,500.0
3428,620,106,70,501.0
3429,620,112,206,504.0
3430,620,121,70,501.0
3431,621,-171,74,501.0
3432,621,101,166,503.0
3433,621,106,70,501.0
3434,621,112,206,504.0
3435,622,125,70,501.0
3436,622,126,70,501.0
3437,622,127,70,501.0
3438,623,125,70,501.0
3439,624,124,70,501.0
3440,624,125,70,501.0
3441,625,-147,70,501.0
3442,625,-146,70,501.0
3443,625,-145,70,501.0
3444,626,-147,70,501.0
3445,627,-173,74,501.0
3446,627,-148,70,501.0
3447,627,-147,70,501.0
3448,628,-154,70,501.0
3449,628,-153,70,501.0
3450,628,-152,70,501.0
3451,628,108,206,504.0
3452,629,-172,116,502.0
3453,629,-154,70,501.0
3454,629,121,116,502.0
3455,630,-166,70,501.0
3456,630,-165,70,501.0
3457,630,-154,70,501.0
3458,630,-131,70,501.0
3459,630,-130,70,501.0
3460,630,-129,70,501.0
3461,630,-128,70,501.0
3462,630,-125,70,501.0
3463,630,-124,70,501.0
3464,631,-173,74,501.0
3465,631,-166,70,501.0
3466,631,-138,70,501.0
3467,631,-137,70,501.0
3468,631,-136,70,501.0
3469,631,-135,70,501.0
3470,631,98,70,501.0
3471,631,99,70,501.0
3472,632,-174,74,501.0
3473,632,-168,70,501.0
3474,632,-167,70,501.0
3475,632,-166,70,501.0
3476,632,-148,50,500.0
3477,632,99,70,501.0
3478,632,121,116,502.0
3479,632,124,243,504.0
3480,633,-116,70,501.0
3481,633,-115,70,501.0
3482,633,-114,70,501.0
3483,633,-113,70,501.0
3484,633,-110,70,501.0
3485,633,-109,70,501.0
3486,633,94,83,501.0
3487,633,99,70,501.0
3488,633,121,116,502.0
3489,636,-144,206,504.0
3490,636,-143,206,504.0
3491,636,121,116,502.0
3492,639,-145,116,502.0
3493,640,-158,70,501.0
3494,640,-157,70,501.0
3495,640,-145,116,502.0
3496,640,-106,50,500.0
3497,640,129,83,501.0
3498,641,-158,70,501.0
3499,641,-139,70,501.0
3500,641,-138,70,501.0
3501,641,-137,70,501.0
3502,641,129,83,501.0
3503,642,-160,70,501.0
3504,642,-159,70,501.0
3505,642,-158,70,501.0
3506,642,-147,116,502.0
3507,642,-145,116,502.0
3508,642,-144,116,502.0
3509,642,-139,70,501.0
3510,642,129,83,501.0
3511,642,130,83,501.0
3512,642,131,83,501.0
3513,642,132,83,501.0
3514,643,-140,70,501.0
3515,643,-139,70,501.0
3516,643,118,74,501.0
3517,643,124,74,501.0
3518,644,-169,116,502.0
3519,644,-147,116,502.0
3520,644,-127,70,501.0
3521,644,119,74,501.0
3522,644,123,74,501.0
3523,644,285,83,501.0
3524,645,-169,116,502.0
3525,645,-147,116,502.0
3526,645,-127,70,501.0
3527,645,-122,83,501.0
3528,645,-121,83,501.0
3529,645,-120,83,501.0
3530,645,94,206,504.0
3531,645,121,116,502.0
3532,646,-129,70,501.0
3533,646,-128,70,501.0
3534,646,-127,70,501.0
3535,646,-120,83,501.0
3536,646,94,206,504.0
3537,646,120,116,502.0
3538,646,122,116,502.0
3539,647,-171,116,502.0
3540,647,-169,116,502.0
3541,647,-168,116,502.0
3542,647,-120,83,501.0
3543,647,121,116,502.0
3544,648,-120,83,501.0
3545,648,119,74,501.0
3546,648,123,74,501.0
3547,649,-171,116,502.0
3548,649,104,116,502.0
3549,649,106,116,502.0
3550,649,118,74,501.0
3551,649,124,74,501.0
3552,650,-171,116,502.0
3553,650,-139,83,501.0
3554,650,111,90,501.0
3555,650,112,90,501.0
3556,650,137,83,501.0
3557,651,-139,83,501.0
3558,651,104,116,502.0
3559,651,111,90,501.0
3560,651,112,50,500.0
3561,651,135,83,501.0
3562,651,136,83,501.0
3563,651,137,83,501.0
3564,652,-139,83,501.0
3565,652,-138,83,501.0
3566,652,-137,83,501.0
3567,652,-136,83,501.0
3568,652,-110,74,501.0
3569,652,104,116,502.0
3570,653,-109,74,501.0
3571,654,-125,20,500.0
3572,654,-124,20,500.0
3573,654,-123,20,500.0
3574,654,-120,20,500.0
3575,654,-119,20,500.0
3576,656,108,206,504.0
3577,657,108,206,504.0
3578,657,136,74,501.0
3579,658,-171,243,504.0
3580,658,-170,243,504.0
3581,658,-166,243,504.0
3582,658,-165,243,504.0
3583,658,-154,83,501.0
3584,658,118,20,500.0
3585,658,119,20,500.0
3586,658,120,20,500.0
3587,658,123,20,500.0
3588,658,124,20,500.0
3589,658,137,74,501.0
3590,659,-171,243,504.0
3591,659,-170,243,504.0
3592,659,-166,243,504.0
3593,659,-165,243,504.0
3594,659,-154,83,501.0
3595,659,-149,166,503.0
3596,659,107,206,504.0
3597,659,108,206,504.0
3598,659,110,206,504.0
3599,659,139,179,503.0
3600,659,285,90,501.0
3601,660,-172,243,504.0
3602,660,-164,243,504.0
3603,660,-157,83,501.0
3604,660,-156,83,501.0
3605,660,-155,83,501.0
3606,660,-154,83,501.0
3607,660,-149,166,503.0
3608,660,-144,166,503.0
3609,660,-110,50,500.0
3610,660,98,70,501.0
3611,660,99,70,501.0
3612,660,131,20,500.0
3613,660,138,179,503.0
3614,660,139,179,503.0
3615,660,285,50,500.0
3616,661,-149,166,503.0
3617,661,-146,166,503.0
3618,661,-142,166,503.0
3619,661,-112,90,501.0
3620,661,-111,90,501.0
3621,661,98,70,501.0
3622,661,131,20,500.0
3623,662,-149,166,503.0
3624,662,-112,50,500.0
3625,662,-111,90,501.0
3626,662,97,70,501.0
3627,662,98,70,501.0
3628,662,137,74,501.0
3629,663,-160,20,500.0
3630,663,-131,50,500.0
3631,663,136,74,501.0
3632,664,-130,243,504.0
3633,664,-129,243,504.0
3634,664,-125,243,504.0
3635,664,-124,243,504.0
3636,664,-114,50,500.0
3637,664,131,20,500.0
3638,664,285,50,500.0
3639,665,-167,83,501.0
3640,665,-165,83,501.0
3641,665,-125,50,500.0
3642,665,-124,243,504.0
3643,665,131,20,500.0
3644,665,285,90,501.0
3645,666,-141,166,503.0
3646,666,-140,166,503.0
3647,666,-117,90,501.0
3648,666,-116,50,500.0
3649,666,-112,50,500.0
3650,666,-111,90,501.0
3651,666,131,20,500.0
3652,667,-183,70,501.0
3653,667,-167,83,501.0
3654,667,-127,50,500.0
3655,667,-117,90,501.0
3656,667,-116,90,501.0
3657,667,-112,90,501.0
3658,667,-111,90,501.0
3659,667,106,166,503.0
3660,668,-183,70,501.0
3661,668,-118,50,500.0
3662,668,-110,50,500.0
3663,668,111,166,503.0
3664,668,141,70,501.0
3665,668,142,70,501.0
3666,669,-183,70,501.0
3667,669,-172,116,502.0
3668,669,-150,100,502.0
3669,669,-125,50,500.0
3670,669,-124,243,504.0
3671,669,113,166,503.0
3672,669,120,70,501.0
3673,669,121,70,501.0
3674,669,141,70,501.0
3675,670,-159,83,501.0
3676,670,-157,83,501.0
3677,670,-149,100,502.0
3678,670,-137,20,500.0
3679,670,-136,20,500.0
3680,670,-135,20,500.0
3681,670,-132,20,500.0
3682,670,-131,20,500.0
3683,670,-125,243,504.0
3684,670,-124,243,504.0
3685,670,139,70,501.0
3686,670,140,70,501.0
3687,670,141,70,501.0
3688,671,-183,70,501.0
3689,671,-171,116,502.0
3690,671,-148,100,502.0
3691,671,-123,50,500.0
3692,672,-183,70,501.0
3693,672,-172,116,502.0
3694,672,-159,83,501.0
3695,672,-147,100,502.0
3696,672,112,166,503.0
3697,673,-170,116,502.0
3698,673,-146,100,502.0
3699,673,101,83,501.0
3700,673,102,83,501.0
3701,673,103,83,501.0
3702,673,104,83,501.0
3703,674,-100,90,501.0
3704,674,-99,90,501.0
3705,674,86,83,501.0
3706,674,87,83,501.0
3707,674,101,83,501.0
3708,674,112,166,503.0
3709,674,113,166,503.0
3710,674,114,166,503.0
3711,675,-124,74,501.0
3712,675,-100,90,501.0
3713,675,-99,50,500.0
3714,675,101,83,501.0
3715,676,-123,74,501.0
3716,676,-119,74,501.0
3717,676,126,70,501.0
3718,676,127,70,501.0
3719,676,128,70,501.0
3720,677,-122,74,501.0
3721,677,-120,74,501.0
3722,677,79,74,501.0
3723,678,80,74,501.0
3724,679,-159,83,501.0
3725,679,-157,83,501.0
3726,679,-100,90,501.0
3727,679,-99,50,500.0
3728,680,-100,90,501.0
3729,680,-99,90,501.0
3730,681,-112,70,501.0
3731,681,-111,70,501.0
3732,682,-120,206,504.0
3733,682,-112,70,501.0
3734,682,119,83,501.0
3735,683,-164,116,502.0
3736,683,-114,70,501.0
3737,683,-113,70,501.0
3738,683,-112,70,501.0
3739,683,-80,116,502.0
3740,683,-77,116,502.0
3741,683,78,70,501.0
3742,683,99,83,501.0
3743,683,100,83,501.0
3744,683,101,83,501.0
3745,683,102,83,501.0
3746,683,119,83,501.0
3747,683,129,206,504.0
3748,684,-132,100,502.0
3749,684,78,70,501.0
3750,684,119,83,501.0
3751,684,120,83,501.0
3752,684,121,83,501.0
3753,684,122,83,501.0
3754,685,-177,70,501.0
3755,685,-166,116,502.0
3756,685,-163,116,502.0
3757,685,-138,166,503.0
3758,685,-131,100,502.0
3759,686,-173,243,504.0
3760,686,-169,243,504.0
3761,686,-164,116,502.0
3762,686,-138,166,503.0
3763,686,-130,100,502.0
3764,686,-121,206,504.0
3765,686,-93,83,501.0
3766,687,-138,166,503.0
3767,687,-129,100,502.0
3768,687,-93,83,501.0
3769,687,91,70,501.0
3770,687,92,70,501.0
3771,687,93,70,501.0
3772,688,-157,70,501.0
3773,688,-156,70,501.0
3774,688,-155,70,501.0
3775,688,-138,166,503.0
3776,688,-128,100,502.0
3777,688,-123,206,504.0
3778,688,-93,83,501.0
3779,688,-92,83,501.0
3780,688,-91,83,501.0
3781,688,-90,83,501.0
3782,688,129,206,504.0
3783,688,132,206,504.0
3784,689,-157,70,501.0
3785,689,-146,116,502.0
3786,690,-158,70,501.0
3787,690,-157,70,501.0
3788,690,-122,206,504.0
3789,690,-77,74,501.0
3790,690,-71,74,501.0
3791,691,-121,206,504.0
3792,691,-76,74,501.0
3793,691,-72,74,501.0
3794,691,112,100,502.0
3795,692,-163,70,501.0
3796,692,-111,111,502.0
3797,692,-105,111,502.0
3798,692,108,83,501.0
3799,692,113,100,502.0
3800,693,-163,70,501.0
3801,693,-162,70,501.0
3802,693,-161,70,501.0
3803,693,-119,83,501.0
3804,693,-110,74,501.0
3805,693,-106,74,501.0
3806,693,-97,83,501.0
3807,693,-73,179,503.0
3808,693,79,83,501.0
3809,693,80,83,501.0
3810,693,81,83,501.0
3811,693,82,83,501.0
3812,693,108,83,501.0
3813,693,114,100,502.0
3814,694,-161,70,501.0
3815,694,-141,116,502.0
3816,694,-119,83,501.0
3817,694,-108,116,502.0
3818,694,-97,83,501.0
3819,694,82,83,501.0
3820,694,108,83,501.0
3821,694,115,100,502.0
3822,695,-176,20,500.0
3823,695,-167,74,501.0
3824,695,-161,70,501.0
3825,695,-141,116,502.0
3826,695,-119,83,501.0
3827,695,-109,116,502.0
3828,695,-107,116,502.0
3829,695,-97,83,501.0
3830,695,-72,74,501.0
3831,695,82,83,501.0
3832,695,116,100,502.0
3833,696,-176,20,500.0
3834,696,-168,74,501.0
3835,696,-157,243,504.0
3836,696,-149,243,504.0
3837,696,-121,83,501.0
3838,696,-120,83,501.0
3839,696,-119,83,501.0
3840,696,-108,116,502.0
3841,696,-85,74,501.0
3842,696,-79,74,501.0
3843,696,-71,74,501.0
3844,697,-176,20,500.0
3845,697,-170,116,502.0
3846,697,-143,116,502.0
3847,697,-141,116,502.0
3848,697,-140,116,502.0
3849,697,-110,74,501.0
3850,697,-106,74,501.0
3851,697,-84,74,501.0
3852,697,-80,74,501.0
3853,697,-66,50,500.0
3854,697,60,100,502.0
3855,697,73,50,500.0
3856,697,122,83,501.0
3857,698,-169,116,502.0
3858,698,-111,111,502.0
3859,698,-105,111,502.0
3860,698,-65,90,501.0
3861,698,-64,90,501.0
3862,698,-60,90,501.0
3863,698,59,100,502.0
3864,698,74,90,501.0
3865,698,75,90,501.0
3866,698,122,83,501.0
3867,699,-170,116,502.0
3868,699,-151,116,502.0
3869,699,-143,116,502.0
3870,699,-65,90,501.0
3871,699,-64,50,500.0
3872,699,-60,50,500.0
3873,699,-59,90,501.0
3874,699,58,100,502.0
3875,699,74,90,501.0
3876,699,75,50,500.0
3877,699,121,83,501.0
3878,699,122,83,501.0
3879,699,285,83,501.0
3880,700,-168,74,501.0
3881,700,-151,116,502.0
3882,700,-143,116,502.0
3883,700,-122,100,502.0
3884,700,57,100,502.0
3885,700,68,100,502.0
3886,701,-167,74,501.0
3887,701,-82,50,500.0
3888,701,-74,50,500.0
3889,701,-62,50,500.0
3890,701,56,100,502.0
3891,701,69,100,502.0
3892,701,100,74,501.0
3893,701,106,74,501.0
3894,702,-153,116,502.0
3895,702,-151,116,502.0
3896,702,-150,116,502.0
3897,702,-81,90,501.0
3898,702,-80,90,501.0
3899,702,-76,90,501.0
3900,702,-75,90,501.0
3901,702,39,70,501.0
3902,702,101,74,501.0
3903,702,105,74,501.0
3904,703,-99,70,501.0
3905,703,-98,70,501.0
3906,703,-95,83,501.0
3907,703,-94,83,501.0
3908,703,-93,83,501.0
3909,703,-92,83,501.0
3910,703,-81,90,501.0
3911,703,-80,50,500.0
3912,703,-76,50,500.0
3913,703,-75,90,501.0
3914,703,-65,90,501.0
3915,703,-64,50,500.0
3916,703,-60,50,500.0
3917,703,-59,90,501.0
3918,703,39,70,501.0
3919,703,103,179,503.0
3920,704,-153,116,502.0
3921,704,-95,83,501.0
3922,704,-65,90,501.0
3923,704,-64,90,501.0
3924,704,-60,90,501.0
3925,704,-59,90,501.0
3926,704,-17,206,504.0
3927,704,39,70,501.0
3928,704,102,179,503.0
3929,704,103,179,503.0
3930,704,104,179,503.0
3931,704,120,74,501.0
3932,704,126,74,501.0
3933,705,-167,116,502.0
3934,705,-153,116,502.0
3935,705,-137,166,503.0
3936,705,-112,206,504.0
3937,705,-95,83,501.0
3938,705,-78,50,500.0
3939,705,-66,50,500.0
3940,705,-58,50,500.0
3941,705,-17,206,504.0
3942,705,6,70,501.0
3943,705,7,70,501.0
3944,705,16,116,502.0
3945,705,103,179,503.0
3946,705,121,74,501.0
3947,705,125,74,501.0
3948,706,-137,166,503.0
3949,706,-132,166,503.0
3950,706,-122,70,501.0
3951,706,-112,206,504.0
3952,706,-17,206,504.0
3953,706,6,70,501.0
3954,706,16,116,502.0
3955,706,32,83,501.0
3956,706,39,70,501.0
3957,706,101,74,501.0
3958,706,105,74,501.0
3959,706,123,179,503.0
3960,707,-137,166,503.0
3961,707,-134,166,503.0
3962,707,-130,166,503.0
3963,707,-122,70,501.0
3964,707,-121,70,501.0
3965,707,-120,70,501.0
3966,707,-81,90,501.0
3967,707,-80,50,500.0
3968,707,-76,50,500.0
3969,707,-75,90,501.0
3970,707,-70,83,501.0
3971,707,4,70,501.0
3972,707,5,70,501.0
3973,707,6,70,501.0
3974,707,32,83,501.0
3975,707,39,70,501.0
3976,707,100,74,501.0
3977,707,106,74,501.0
3978,707,122,179,503.0
3979,707,123,179,503.0
3980,707,124,179,503.0
3981,707,285,20,500.0
3982,708,-142,206,504.0
3983,708,-137,166,503.0
3984,708,-120,70,501.0
3985,708,-113,206,504.0
3986,708,-112,206,504.0
3987,708,-110,206,504.0
3988,708,-81,90,501.0
3989,708,-80,90,501.0
3990,708,-76,90,501.0
3991,708,-75,90,501.0
3992,708,-19,206,504.0
3993,708,32,83,501.0
3994,708,95,70,501.0
3995,708,123,179,503.0
3996,709,-158,50,500.0
3997,709,-150,50,500.0
3998,709,-142,206,504.0
3999,709,-120,70,501.0
4000,709,-82,50,500.0
4001,709,-74,50,500.0
4002,709,-38,50,500.0
4003,709,30,83,501.0
4004,709,31,83,501.0
4005,709,32,83,501.0
4006,709,121,74,501.0
4007,710,-157,243,504.0
4008,710,-156,243,504.0
4009,710,-152,243,504.0
4010,710,-151,243,504.0
4011,710,-134,166,503.0
4012,710,-131,166,503.0
4013,710,-112,206,504.0
4014,710,-37,90,501.0
4015,710,-36,90,501.0
4016,710,51,70,501.0
4017,710,52,70,501.0
4018,710,69,70,501.0
4019,710,70,70,501.0
4020,710,71,70,501.0
4021,710,72,70,501.0
4022,710,89,83,501.0
4023,710,120,74,501.0
4024,711,-157,243,504.0
4025,711,-156,50,500.0
4026,711,-152,50,500.0
4027,711,-151,243,504.0
4028,711,-112,206,504.0
4029,711,-93,243,504.0
4030,711,-37,90,501.0
4031,711,-36,50,500.0
4032,711,51,70,501.0
4033,711,72,70,501.0
4034,711,89,83,501.0
4035,712,-131,166,503.0
4036,712,-130,166,503.0
4037,712,-129,166,503.0
4038,712,-128,166,503.0
4039,712,-92,243,504.0
4040,712,-91,243,504.0
4041,712,-87,243,504.0
4042,712,-86,243,504.0
4043,712,-8,100,502.0
4044,712,49,70,501.0
4045,712,50,70,501.0
4046,712,51,70,501.0
4047,712,72,70,501.0
4048,712,89,83,501.0
4049,712,104,74,501.0
4050,712,110,100,502.0
4051,713,-92,243,504.0
4052,713,-91,243,504.0
4053,713,-87,243,504.0
4054,713,-86,243,504.0
4055,713,-77,100,502.0
4056,713,-53,70,501.0
4057,713,-52,70,501.0
4058,713,-51,70,501.0
4059,713,-50,70,501.0
4060,713,-47,70,501.0
4061,713,-46,70,501.0
4062,713,-16,206,504.0
4063,713,87,83,501.0
4064,713,88,83,501.0
4065,713,89,83,501.0
4066,713,104,74,501.0
4067,713,111,100,502.0
4068,714,-130,83,501.0
4069,714,-129,83,501.0
4070,714,-128,83,501.0
4071,714,-127,83,501.0
4072,714,-76,100,502.0
4073,714,-70,100,502.0
4074,714,-56,74,501.0
4075,714,-28,111,502.0
4076,714,-22,111,502.0
4077,714,60,83,501.0
4078,714,61,83,501.0
4079,714,62,83,501.0
4080,714,63,83,501.0
4081,714,104,74,501.0
4082,714,112,100,502.0
4083,715,-130,83,501.0
4084,715,-75,100,502.0
4085,715,-56,74,501.0
4086,715,-37,90,501.0
4087,715,-36,50,500.0
4088,715,-27,74,501.0
4089,715,-23,74,501.0
4090,715,-11,100,502.0
4091,715,63,83,501.0
4092,715,103,74,501.0
4093,715,105,74,501.0
4094,715,106,74,501.0
4095,715,113,100,502.0
4096,715,119,74,501.0
4097,716,-141,20,500.0
4098,716,-140,20,500.0
4099,716,-139,20,500.0
4100,716,-136,20,500.0
4101,716,-135,20,500.0
4102,716,-130,83,501.0
4103,716,-103,20,500.0
4104,716,-102,20,500.0
4105,716,-77,116,502.0
4106,716,-74,116,502.0
4107,716,-73,116,502.0
4108,716,-56,74,501.0
4109,716,-25,116,502.0
4110,716,-12,100,502.0
4111,716,63,83,501.0
4112,716,104,74,501.0
4113,716,114,100,502.0
4114,717,-57,74,501.0
4115,717,-26,116,502.0
4116,717,-24,116,502.0
4117,717,10,206,504.0
4118,717,80,74,501.0
4119,717,81,74,501.0
4120,717,104,74,501.0
4121,718,-162,70,501.0
4122,718,-155,70,501.0
4123,718,-154,70,501.0
4124,718,-115,100,502.0
4125,718,-87,83,501.0
4126,718,-85,83,501.0
4127,718,-25,116,502.0
4128,718,94,20,500.0
4129,718,95,20,500.0
4130,718,98,20,500.0
4131,718,99,20,500.0
4132,718,100,20,500.0
4133,718,104,74,501.0
4134,719,-155,70,501.0
4135,719,-116,100,502.0
4136,719,-67,70,501.0
4137,719,-27,74,501.0
4138,719,-23,74,501.0
4139,719,17,74,501.0
4140,719,23,74,501.0
4141,719,72,70,501.0
4142,720,-157,70,501.0
4143,720,-156,70,501.0
4144,720,-155,70,501.0
4145,720,-87,83,501.0
4146,720,-67,70,501.0
4147,720,-66,70,501.0
4148,720,-65,70,501.0
4149,720,-28,111,502.0
4150,720,-22,111,502.0
